frame,x,y
0,881.4107,923.66595
1,902.5838,971.3565
2,902.36945,1006.68823
3,881.06006,1032.2582
4,829.7921,1060.0952
5,733.0858,1096.2963
6,637.9387,1132.0011
7,627.8206,1154.0225
8,693.9881,1162.5319
9,750.8118,1167.152
10,766.62115,1172.3424
11,766.899,1174.7823
12,763.17755,1169.1575
13,750.5242,1154.7307
14,722.1411,1139.1832
15,671.63196,1133.6442
16,619.73126,1139.5311
17,608.2442,1147.4496
18,643.5328,1152.5912
19,692.05835,1157.2395
20,733.8521,1162.9398
21,778.2863,1171.0555
22,826.6842,1176.6625
23,855.8878,1166.6627
24,852.98285,1140.5903
25,839.81445,1116.6887
26,843.82275,1104.2351
27,846.88837,1090.9464
28,784.9796,1072.7324
29,638.9317,1068.7073
30,498.39426,1086.6571
31,455.66098,1108.1562
32,486.3042,1121.5732
33,516.1153,1136.3547
34,524.5593,1158.9647
35,533.155,1161.4155
36,560.33887,1093.3842
37,604.90924,961.4191
38,653.8089,847.12195
39,699.20294,804.61707
40,734.5786,815.07245
41,743.84955,856.442
42,721.01447,929.30756
43,699.60486,1003.38104
44,722.7752,1027.4333
45,769.76953,1019.1302
46,777.28973,1052.9423
47,746.25336,1139.4161
48,735.0215,1215.8735
49,754.134,1248.34
50,763.67413,1254.3068
51,750.3467,1249.4203
52,734.1748,1232.2443
53,726.389,1205.9905
54,729.9179,1178.2792
55,760.21814,1142.7499
56,816.57983,1097.0289
57,849.87146,1075.3625
58,821.9639,1106.2325
59,760.7419,1157.2172
60,707.17444,1183.6224
61,678.159,1183.4939
62,682.53973,1172.8292
63,709.88196,1161.8507
64,733.14966,1157.3627
65,742.465,1157.5461
66,753.1982,1153.2286
67,774.31586,1143.8806
68,778.5247,1143.0648
69,741.3602,1159.4547
70,697.10895,1178.651
71,707.1217,1171.6587
72,790.44727,1122.0858
73,886.0818,1057.7744
74,893.97064,1038.2888
75,804.63196,1081.6779
76,718.9261,1142.3243
77,700.5363,1176.6622
78,718.92126,1183.6232
79,732.4771,1180.9935
80,731.05664,1178.6241
81,718.0232,1178.3546
82,701.91003,1180.5719
83,691.67255,1181.2415
84,687.21094,1175.2556
85,684.43866,1168.2859
86,687.00085,1166.623
87,703.26843,1162.4661
88,729.1757,1151.3258
89,742.9354,1144.1089
90,727.639,1149.3876
91,694.35455,1162.519
92,675.2541,1172.9464
93,691.3516,1174.5657
94,729.04803,1170.4655
95,758.84314,1166.6459
96,769.8396,1162.1307
97,761.9163,1151.1066
98,727.9461,1135.8726
99,680.6457,1129.0128
100,658.4649,1140.1433
101,677.53436,1166.8894
102,713.8706,1196.7892
103,742.2902,1217.8262
104,764.82825,1228.6544
105,786.96094,1232.2739
106,792.4992,1224.7772
107,765.2919,1202.204
108,714.7229,1175.5566
109,665.69666,1163.557
110,641.53345,1167.1665
111,655.11694,1170.0142
112,693.3436,1166.7675
113,723.0999,1166.9038
114,723.78784,1172.2258
115,699.41895,1174.2295
116,673.26965,1168.946
117,673.56396,1162.2675
118,701.4421,1160.5154
119,721.6227,1156.6943
120,704.6977,1140.4514
121,669.0136,1123.8043
122,657.3104,1129.1608
123,683.3766,1153.1262
124,723.8213,1170.5432
125,749.7251,1169.1627
126,754.14264,1161.5015
127,747.1765,1164.358
128,730.0091,1177.1165
129,694.5027,1187.0326
130,650.8026,1192.0363
131,631.49884,1198.9734
132,673.5469,1191.0798
133,799.7725,1131.1957
134,969.1556,1020.1337
135,1082.1127,913.3763
136,1096.3544,859.8685
137,1055.2959,856.3148
138,996.6404,868.3071
139,926.5324,878.1184
140,851.62964,898.2836
141,784.3277,935.3951
142,733.60333,970.61115
143,699.6696,989.68616
144,676.2522,1001.256
145,652.9265,1018.08124
146,618.5704,1041.478
147,578.8039,1066.9927
148,559.60504,1096.0414
149,576.98004,1132.0829
150,613.50256,1165.0127
151,638.054,1179.7694
152,645.0953,1179.8899
153,654.03033,1179.9468
154,667.1924,1184.9207
155,664.2275,1193.5265
156,642.202,1207.1047
157,619.5732,1223.8657
158,606.0672,1231.213
159,605.2115,1209.72
160,628.9787,1158.4202
161,678.1472,1120.9193
162,725.73773,1143.698
163,744.5359,1205.1301
164,737.3501,1246.5865
165,727.0437,1250.9761
166,728.9602,1239.2322
167,738.938,1229.2446
168,739.5817,1219.0393
169,716.432,1188.4507
170,676.5886,1129.2501
171,647.7148,1070.5939
172,648.4693,1047.8987
173,668.852,1059.8867
174,687.0882,1078.7537
175,694.5158,1086.4978
176,696.76135,1084.9961
