frame,x,y
0,723.1133,1056.8239
1,703.7986,1017.0887
2,699.0017,962.5078
3,701.56555,923.8904
4,698.7452,952.3717
5,692.88983,1041.9886
6,695.90326,1128.4858
7,706.6316,1168.6693
8,713.70123,1163.8525
9,724.6764,1119.7279
10,758.84485,1038.0778
11,809.10974,949.46423
12,841.1511,908.1765
13,834.5329,940.2411
14,807.2765,1014.64136
15,786.6426,1069.0416
16,771.0087,1074.2037
17,744.6264,1057.6469
18,710.6139,1052.4299
19,686.349,1060.5226
20,680.32874,1069.6263
21,684.22095,1073.5753
22,684.7293,1074.4421
23,684.2492,1073.6189
24,714.26135,1047.648
25,808.19946,962.6157
26,933.02716,855.20105
27,997.5854,816.1587
28,966.5831,855.12415
29,890.5851,897.3333
30,820.6336,904.3353
31,772.7972,901.07446
32,747.797,917.11475
33,734.1751,950.83185
34,714.1711,984.6985
35,681.29004,1014.8154
36,648.49725,1042.1713
37,653.2518,1050.2915
38,733.4863,1022.99255
39,854.12286,976.35376
40,917.6357,940.0848
41,891.41077,918.10895
42,832.55426,907.008
43,786.57043,920.8796
44,755.58167,961.26935
45,742.58215,1003.408
46,753.3349,1028.0195
47,761.9459,1034.2631
48,731.4073,1026.9929
49,681.463,1013.4132
50,677.7248,1000.4069
51,735.29114,992.87415
52,800.96625,999.59326
53,834.4558,1023.9466
54,840.71643,1051.2214
55,835.1411,1059.4625
56,825.1677,1045.0792
57,814.1329,1030.0581
58,803.3172,1030.6539
59,793.2152,1034.693
60,782.87524,1026.1008
61,771.63043,1009.7848
62,762.6254,1000.6322
63,759.63025,1002.7645
64,762.60925,1007.162
65,768.18176,1004.31384
66,772.62756,994.2991
67,774.7622,984.745
68,778.1891,979.29596
69,787.9629,972.4803
70,800.82904,960.2451
71,806.37604,946.489
72,801.65076,936.0241
73,794.4826,931.1189
74,791.9992,933.31445
75,794.8641,942.1468
76,801.095,954.08246
77,809.4296,963.57544
78,817.8876,966.2872
79,821.37714,963.81757
80,815.2352,963.4158
81,800.8224,971.2129
82,783.9215,985.9097
83,769.262,1000.2933
84,759.56586,1009.4172
85,756.97766,1014.2199
86,758.942,1017.1472
87,757.19995,1017.4663
88,752.0599,1009.66125
89,757.09076,989.6977
90,776.02545,968.2878
91,793.6874,962.9996
92,799.37036,972.853
93,797.27826,982.7865
94,793.4403,986.14514
95,789.05347,984.37634
96,783.2182,978.2972
97,777.0213,970.7901
98,775.6006,967.6078
99,782.37787,969.46747
100,790.02435,973.5143
101,775.3228,986.7427
102,718.90894,1019.16895
103,647.1532,1056.8187
104,614.0588,1070.0071
105,632.7071,1046.6874
106,673.34045,993.3019
107,705.99384,928.9547
108,715.82935,883.30963
109,707.3403,869.4636
110,697.9203,873.6874
111,698.2817,880.21106
112,705.92975,885.2002
113,714.27045,890.3515
114,720.46906,896.1053
115,723.5579,900.54706
116,719.2806,901.76556
117,706.5423,900.90466
118,703.0731,902.892
119,733.28174,913.01587
120,781.9517,928.9043
121,791.5985,936.2221
122,733.8153,922.8083
123,654.40594,895.26385
124,616.8449,865.481
125,625.84125,829.3542
126,642.74664,785.82764
127,642.71423,768.9742
128,625.2698,815.9317
129,603.773,898.20264
130,598.795,938.79987
