frame,x,y
0,769.687,734.54266
1,769.2617,734.3086
2,770.1776,734.10297
3,774.4705,734.8343
4,777.59467,735.1773
5,761.68,730.7953
6,716.1739,720.1244
7,675.40344,709.763
8,681.86224,706.88025
9,705.06946,708.76044
10,689.3271,712.02527
11,652.5687,720.44293
12,652.51886,733.385
13,706.1341,740.72943
14,773.31366,731.9675
15,804.10394,709.61615
16,797.08545,690.0002
17,783.9612,683.2725
18,780.84314,684.5437
19,782.2445,685.7633
20,769.9635,683.9703
21,727.8509,683.47546
22,671.4034,692.35236
23,638.4307,708.08655
24,639.8833,717.0241
25,650.74304,717.618
26,645.756,722.7827
27,623.9037,733.26794
28,598.4108,738.2384
29,575.33325,740.2237
30,565.6931,748.2496
31,601.19464,755.21295
32,692.3027,747.04614
33,791.6114,726.45776
34,842.57715,710.58563
35,838.67786,710.0281
36,811.0877,718.1837
37,788.1901,718.0001
38,776.42633,703.63214
39,767.8393,689.517
40,758.86163,688.4999
41,754.18176,696.26105
42,754.95184,702.0228
43,750.125,701.45197
44,728.44574,697.5447
45,702.4571,694.8966
46,699.8896,694.082
47,724.9572,692.15497
48,754.1418,689.16974
49,768.99976,687.66296
50,770.49194,687.2562
51,766.9025,687.6902
52,762.0895,690.76056
53,754.5626,693.46136
54,748.0104,690.0988
55,758.53705,688.81433
56,784.1566,705.2652
57,779.1558,729.7297
58,719.2991,736.09015
59,660.3359,727.6035
60,660.0678,730.20905
61,696.6281,747.3947
62,719.2767,762.007
63,718.0217,765.8869
64,703.87915,757.5628
65,679.09576,736.6727
66,653.90735,715.6039
67,642.5367,708.13293
68,641.2313,710.2136
69,641.9153,711.3945
70,643.6251,708.5654
71,644.1857,702.9438
72,643.8611,699.54877
73,648.1931,704.8259
74,662.768,716.481
75,688.7232,724.22266
76,719.09875,723.5386
77,749.2866,720.95135
78,780.6393,725.8463
79,802.6228,740.8074
80,801.9215,756.2958
81,785.09796,758.36096
82,763.6543,745.3976
83,741.7477,729.5269
84,727.1239,722.8172
85,725.6355,727.71265
86,734.3182,734.9856
87,749.4346,729.8684
88,764.0165,708.92267
89,768.05005,687.4335
90,764.11926,682.99475
91,764.1622,698.31476
92,770.1834,720.68744
93,775.3859,735.7792
94,777.18933,741.5494
95,777.77423,743.97736
96,778.50635,746.0035
97,778.4518,746.8302
98,776.36115,746.04425
99,773.74426,745.7012
100,772.32776,747.496
101,769.5011,747.68085
102,764.69586,738.85657
103,764.21857,720.23315
104,768.9446,703.49945
105,771.1185,700.99976
106,768.8868,710.74945
107,767.1979,722.48004
108,768.6458,731.3771
109,772.5148,737.9551
110,776.34845,743.1585
111,777.24457,746.76855
112,773.38586,744.3058
113,766.9044,729.2425
114,764.18225,705.8489
115,766.5301,690.27576
116,766.84106,690.08606
117,761.1743,697.0207
118,755.14655,703.8083
119,754.5135,709.6192
120,751.04895,711.4056
121,727.7779,706.5366
122,690.2179,699.1194
123,673.275,695.06964
124,694.18414,696.71136
125,726.07477,703.9104
126,740.4467,712.2292
127,743.4318,714.5038
128,751.07794,710.12317
