frame,x,y
0,716.71765,779.6823
1,718.9915,785.77704
2,724.4783,792.18994
3,731.20825,797.0129
4,736.0815,798.77625
5,744.5898,799.668
6,765.7589,803.02246
7,793.15906,808.18353
8,809.4843,811.32764
9,811.1456,810.40106
10,807.912,806.4546
11,806.40405,802.14886
12,807.3227,799.63464
13,809.76666,798.7464
14,814.34607,798.18756
15,824.2517,797.9399
16,841.3964,799.05725
17,858.68054,802.7425
18,858.8001,813.77655
19,833.53046,839.49304
20,798.86554,873.7499
21,771.29474,892.6889
22,750.50104,885.0398
23,738.2733,872.122
24,737.112,879.8184
25,741.5763,906.14014
26,765.898,927.4671
27,835.74426,929.32434
28,925.3148,923.61835
29,968.76355,927.4249
30,955.53174,935.94147
31,937.73126,934.73895
32,934.37427,925.9514
33,914.22595,923.05524
34,865.6284,928.1394
35,813.9188,930.84155
36,784.8909,925.4598
37,778.73303,917.1602
38,775.4715,913.2287
39,768.88666,913.1076
40,794.74774,904.7297
41,900.4901,876.2285
42,1058.9392,837.60205
43,1160.2566,811.01556
44,1148.0483,794.01337
45,1090.719,765.3536
46,1062.3455,725.24677
47,1053.2975,695.65936
48,1034.3049,689.3225
49,1010.782,699.34656
50,995.37463,710.9115
51,984.37054,715.44666
52,970.5656,715.58527
53,956.7401,719.0532
54,947.6348,728.0267
55,939.5944,734.53406
56,926.71216,730.5038
57,911.26056,719.3375
58,903.69354,711.4147
59,912.9709,711.44214
60,936.21045,715.34204
61,959.5981,717.5616
62,971.9592,717.2389
63,974.2974,716.9273
64,973.6992,717.5486
65,973.28,718.1593
66,971.0788,718.30524
67,965.3153,716.7035
68,958.2781,712.36383
69,954.1543,707.8167
70,954.67236,707.12177
71,959.21533,711.95935
72,966.9581,719.72156
73,978.012,725.0739
74,993.0338,724.9604
75,1009.67224,720.9689
76,1022.0672,717.71356
77,1026.1588,717.9571
78,1023.184,718.4806
79,1018.0231,716.02954
80,1014.8348,713.4333
81,1014.9489,713.4177
82,1018.4743,714.2922
83,1025.6594,715.5299
84,1034.9813,718.0239
85,1042.447,720.3941
86,1048.7408,722.21576
87,1060.7681,722.5399
88,1079.2593,717.15234
89,1096.9716,707.9384
90,1110.2227,703.0371
91,1118.5975,703.5883
92,1118.736,704.5407
93,1109.4717,703.41187
94,1097.3735,700.7135
95,1090.0365,698.87494
96,1088.7415,699.99384
97,1089.3798,702.74365
98,1085.3898,704.3431
99,1073.8391,703.7529
100,1060.2056,702.9605
101,1052.3036,707.6465
102,1051.7433,723.18964
103,1052.7051,745.7765
104,1045.9049,763.01935
105,1023.0608,766.4185
106,984.77057,758.14374
107,945.70776,746.5571
108,921.0294,738.0293
109,911.6251,733.0904
110,911.29004,729.1174
111,917.7529,724.18317
112,927.7894,720.82404
113,925.4533,733.2131
114,889.10443,777.2034
115,820.6184,836.7911
116,753.55914,877.3075
117,718.6797,904.4362
118,718.47235,956.34106
119,739.168,1033.9786
120,763.4016,1085.5966
121,779.8078,1073.429
122,789.62836,1021.10596
123,793.3694,973.17065
124,787.9521,945.18335
125,777.2229,929.92993
126,768.40265,920.4451
127,764.7958,915.9255
128,764.8152,916.8547
