frame,x,y
0,677.42053,594.86896
1,657.7566,604.3252
2,637.4845,610.86615
3,621.1005,610.77844
4,613.0336,602.8262
5,605.7936,590.70215
6,590.8713,579.05914
7,599.0934,575.2142
8,691.8583,598.74304
9,854.73956,663.60236
10,968.85,742.41846
11,963.99585,786.81195
12,898.5493,782.66626
13,849.5971,755.732
14,833.40314,748.3048
15,833.9102,793.1846
16,833.3839,871.59973
17,818.58704,923.6298
18,784.6864,913.2028
19,735.0125,846.89435
20,679.78265,759.91907
21,632.2126,696.8979
22,602.8685,675.0062
23,597.9457,682.5455
24,619.1702,709.48474
25,663.87683,752.71783
26,716.2762,801.80695
27,752.6514,841.30975
28,766.558,865.9255
29,761.2661,871.9247
30,732.3785,848.7223
31,688.77795,805.2478
32,658.72626,772.0123
33,658.3164,765.172
34,679.13873,782.4782
35,703.6266,815.89484
36,717.89886,842.6231
37,717.326,836.7199
38,706.7976,804.9707
39,696.0126,780.02545
40,694.39514,777.0548
41,705.5511,786.36865
42,722.40625,796.4883
43,733.18146,805.32275
44,734.71716,821.9853
45,733.36725,857.50214
46,733.3809,898.04095
47,731.6154,909.1331
48,722.5537,891.3634
49,705.7735,884.56604
50,690.92194,901.72516
51,690.0421,920.4603
52,700.6848,931.4692
53,706.39246,944.168
54,694.7512,956.0297
55,668.9423,954.81793
56,647.42413,951.51544
57,648.86554,970.9657
58,670.76624,1006.35486
59,690.97174,1025.5138
60,692.3648,1023.57275
61,680.1209,1024.3024
62,674.71796,1021.16327
63,690.6225,976.7174
64,720.74066,902.05634
65,747.9487,855.9517
66,766.811,854.58606
67,773.692,868.0641
68,755.6445,873.79175
69,713.254,856.9367
70,669.454,816.7014
71,643.5597,780.1711
72,632.19476,763.63104
73,617.0572,747.17847
74,589.17377,718.1367
75,562.1881,698.81537
76,552.6567,705.0512
77,558.208,716.89185
78,570.1794,712.1332
79,592.4747,690.8851
80,628.20966,672.4944
81,661.1901,699.40686
82,674.67554,785.0517
83,677.44073,871.13324
84,689.5859,910.3616
85,712.2771,918.60297
86,723.65106,905.3803
87,706.85156,850.6347
88,676.304,781.2873
89,657.92377,768.75586
90,656.56116,821.3318
91,663.0131,878.9882
92,671.96655,908.123
93,681.9734,924.79474
94,692.8237,949.74493
95,706.7603,979.35486
96,727.1935,990.39716
97,762.1117,960.03357
98,818.7385,884.91003
99,876.49133,793.178
100,897.814,728.1054
101,871.50464,715.8431
102,812.8891,754.45306
103,751.1374,804.6652
104,719.31415,810.1501
105,720.23346,770.53766
106,730.83185,743.35406
107,746.9746,756.3445
108,771.5416,783.02856
109,779.8092,797.3795
110,757.7971,804.6161
111,735.41907,826.10846
112,737.4968,874.65704
113,751.44995,934.8495
114,753.77625,958.4882
115,730.495,913.93384
116,687.95184,849.92834
117,657.3707,844.3849
118,668.9454,893.3727
119,709.4734,929.94617
120,724.78204,929.0208
121,696.7767,920.7396
122,674.2984,920.2905
123,687.8541,916.3467
124,709.62665,915.20404
125,728.91724,919.3598
126,774.6743,904.5081
127,826.77637,880.6232
128,813.9357,892.89276
129,744.38934,933.26373
130,714.7585,953.2809
131,765.6391,952.19073
132,838.5028,952.88904
133,868.69086,941.7756
134,847.995,907.54767
135,803.2718,872.5168
136,759.2489,853.26587
137,734.01794,849.024
