frame,x,y
0,808.60406,771.0998
1,784.4257,807.26935
2,774.7782,836.7169
3,769.4565,842.387
4,752.9378,829.1998
5,730.19336,831.1826
6,716.7343,855.6265
7,717.795,873.60516
8,726.1952,871.29
9,735.01373,857.21844
10,745.0733,837.10345
11,755.6438,816.4202
12,762.35706,806.6761
13,773.0652,815.8494
14,802.2103,845.0555
15,840.8176,882.8092
16,860.53766,905.1827
17,850.4306,903.05023
18,827.40674,892.7573
19,815.20447,889.8591
20,820.53503,892.2805
21,827.1275,891.17993
22,815.7225,884.51965
23,783.74677,877.8901
24,741.9741,874.3293
25,709.5048,868.30634
26,710.1977,856.07465
27,742.92444,843.2879
28,767.8841,839.15845
29,753.5217,847.60016
30,720.76855,859.83685
31,715.17316,863.1118
32,743.16473,858.9971
33,770.67035,859.16864
34,776.64215,867.89856
35,770.9629,875.7931
36,771.3068,869.999
37,777.2986,858.1534
38,777.4748,866.38794
39,778.6381,897.3349
40,786.0962,916.8744
41,779.38196,898.0765
42,750.875,857.2659
43,719.2398,830.6453
44,691.5655,829.7416
45,663.33203,839.9015
46,645.7007,846.3929
47,654.2913,844.59753
48,679.2587,838.7305
49,695.4533,837.3258
50,700.51764,844.56854
51,714.2887,856.2581
52,742.4593,864.07715
53,769.5349,865.1387
54,783.50366,864.5222
55,786.41125,864.7895
56,788.7783,859.15094
57,797.8154,842.60583
58,805.09955,827.36536
59,799.99536,828.76044
60,790.3553,839.42737
61,791.2994,842.256
62,804.65436,837.4458
63,817.58,836.2008
64,810.41943,837.2079
65,773.6661,827.49
66,727.4367,807.95166
67,700.174,794.6944
68,689.4879,791.55237
69,676.9646,789.1092
70,660.42316,785.3962
71,649.3456,785.0636
72,658.33936,789.6633
73,700.1137,801.46454
74,758.254,826.2726
75,795.69965,862.25604
76,800.1211,891.94543
77,780.85626,894.497
78,740.90594,866.1235
79,693.1193,825.2587
80,667.50793,795.4076
81,677.01904,789.6003
82,706.0554,809.496
83,733.5675,842.29034
84,750.4826,867.54095
85,759.6187,880.6258
86,765.30316,891.22064
87,766.8886,893.4271
88,760.23926,870.34894
89,743.9776,836.9671
90,730.2399,831.81067
91,736.6523,862.19727
92,758.9502,899.7994
93,781.0613,911.03424
94,803.75525,877.903
95,822.6961,822.6323
96,818.1796,792.5101
97,795.9532,802.77374
98,784.05914,830.0605
99,789.32294,853.3493
100,803.1186,870.36426
101,835.00653,886.2623
102,897.9749,901.96216
103,943.35187,906.977
104,863.95514,886.4264
105,640.6615,850.0348
106,407.83948,832.02734
107,284.3505,846.77893
108,251.19014,878.57825
109,251.0755,905.5787
110,313.5205,902.0174
111,511.71637,852.70734
112,799.55444,786.13324
113,1010.8297,750.1455
114,1066.0195,753.23956
115,1045.3983,769.01465
116,1044.8729,780.0187
117,1040.8687,789.1852
118,923.6402,809.0538
119,686.5475,843.57275
120,483.8132,875.2279
121,454.04358,893.4843
122,594.7248,913.23676
123,776.1505,935.4039
124,855.0226,938.50116
125,820.7956,915.8597
126,763.8158,881.00024
127,737.15625,854.31946
128,735.14734,850.9082
129,742.7228,864.9886
130,755.07935,876.8825
131,770.6276,876.9477
132,781.3191,870.2594
133,782.3871,865.4449
134,785.66376,870.2563
135,798.39777,886.6976
136,805.9449,904.00385
137,798.8202,904.17224
138,793.65015,874.06366
139,809.3368,816.2759
140,830.0672,756.3657
141,818.65717,723.24695
142,770.1222,718.03284
143,714.7837,723.7776
144,674.8596,735.6259
